ChannelId,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCmJvl1KTMP8ZpcLWUMkVd7Q,3218783,11700.0,False,474
UCzXlcF9m6Yw4jn3Xcfiwr7Q,1317203,10000.0,False,1348
UChj2zrlNWzKWZa0tBZXCP9g,1391550,885.0,False,18
UC_wtYbYpUuVPJwQjveVGp6Q,1981905,17700.0,False,53
UCF83EzX9eD_TeNdP7TtOzBw,549331,7370.0,False,68
UCmHL3Is1j48FuuYL4yJ8NQA,655979,5400.0,False,138
UCzCtsv5FMOwSILdwYMgiBFQ,160289,3210.0,False,76
UCWXMYuyIFqQVp65njE6Kxhg,518761,1520.0,False,164
UCeR1N7phFzBT4mhyUxc0jUw,293212,2340.0,False,21
UCkSOKD-35SEe7Jw9-LzVX7w,1765707,11200.0,False,149
UCPDyIM4IwJN2rkVK21OCuqQ,39884215,78100.0,False,520
UCdsPQPAv9KzBOYVZz2dGfNA,3398941,26600.0,False,202
UC1FwKIydMFCgZ2y4iTife0g,4141068,6350.0,False,8
UCceuo1ZdHsxegsoa4Hgn55g,9744562,81800.0,False,315
UCOe3gfZeE5-KCEQTnB5a5Hg,1790593,4350.0,False,136
UCm0BSW9lWyrRNtr-XhaqNdQ,214244,997.0,False,65
UCkIu9goajbRpnd6jOHZXO1w,411020,1690.0,False,90
UCyHsIoSb3Yb-N1_LbogOidg,46133,654.0,False,41
UCyj9cBbAil2AJpJhC8Z7lxQ,969011,663.0,False,60
UCUpTPN2Rxd0hFbpU7AVr6RQ,310376,3780.0,False,66
UCWAqapPHjaKFstpnkW7EkCg,127892,2150.0,False,18
UCZHhuUtG6SD7uwRV1CyhFuA,806116,6480.0,False,47
UCveXZZp7ljOAKziQ53D7CsA,214825,559.0,False,39
UCxQnoR7c7rr18RuWkrmfjXw,1554637,2110.0,False,26
UCmiGVCW6BpBiaO1cyBDCFmA,648796,6510.0,False,223
UCQ44v7dZOVUUlDcBVZrAwXA,2394421,56400.0,False,163
UC1z1SZe02uH-REsICLqzBmg,2790,22.0,False,36
UCW5tmp3hdxny_X_wczJgs6Q,40412,1300.0,False,16
UCa5SanojTPou0q-5NVrSVAQ,317020,729.0,False,59
UCPgRfMZM-Vj6QyfSdPY9Tbg,990714,7580.0,False,72
UCCT-ERk2L8RMBNa_KuVjEog,35656,,True,26
UCoXNgPVL-4FF5DCLgSNMLzQ,596996,3150.0,False,54
UCdaftKQ3BCE0uu13nCVPcEA,9365,,True,9
UCG8SL9XqmfWjHijmSW_3NDA,1934821,3870.0,False,39
UCqgMroMhYkPraH2rt0SN6IQ,89028,1010.0,False,65
UC_F6zgai5rOF8m2JXNpFdbg,227875103,830000.0,False,2240
UCkpF21kmDTqov2VUEtaYmyg,1774748,9390.0,False,48
UCDqYILULTw61lnqzqIKKfnw,109,5.0,False,7
UCAc1f8J3Tk9b0hnY11iK5rQ,158835,844.0,False,178
UCIKhCL7jLeCsq5LdumC4khA,168531,1320.0,False,729
UC3wR2JAJOn-SBbOJrHE9HfQ,3582345,13700.0,False,340
UCuWAnOmCSOVXgVqp4oygnqQ,1222033,25300.0,False,26
UCFzriCEBPxjYf57hQqnqa8Q,249160,980.0,False,28
UCib3sipEkTwJqpo7wfOXD6w,1366027,7890.0,False,72
UCuLQlbg4eJt9PSAWOSyWx2w,682682,3610.0,False,50
UCTu2UDEW27-2m3FxHv-FFDA,168473,421.0,False,49
UCnQESwnrRsYgLZt2fxghxeA,1684,141.0,False,3
UCU3fWRuG2WTbMmvRdhXBA-A,105610,1730.0,False,50
UCQzSssnxjPjmC4lAwBTb42g,18735,399.0,False,13
UCieVZsxmApe9c74pbLsNBIw,2257332,53500.0,False,83
UCxegdK086JITQhwLrswI9pQ,518037,5280.0,False,89
UC5khSOlE1KZ7GAjzZeJCcpQ,368425,9090.0,False,65
