channelId,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCjCIfL8DeycSLs1SA-J4ENA,310351,2410.0,False,34
UCvmhSUBcpPUG09bpkDpqErA,5662,,True,49
UCeR1N7phFzBT4mhyUxc0jUw,293216,2340.0,False,21
UCceuo1ZdHsxegsoa4Hgn55g,9770992,81900.0,False,315
UCm0BSW9lWyrRNtr-XhaqNdQ,214781,1000.0,False,65
UCIIPPrYJAH0QK7nyuRz4SWQ,658010,2650.0,False,424
UCkIu9goajbRpnd6jOHZXO1w,411305,1690.0,False,90
UCWAqapPHjaKFstpnkW7EkCg,127906,2150.0,False,18
UCmiGVCW6BpBiaO1cyBDCFmA,649362,6510.0,False,223
UCAc1f8J3Tk9b0hnY11iK5rQ,158872,845.0,False,178
UCOe3gfZeE5-KCEQTnB5a5Hg,1790674,4350.0,False,136
UC1P2mEe1VlpDwRFHi47vXYQ,960674,2810.0,False,57
UCU3fWRuG2WTbMmvRdhXBA-A,105703,1730.0,False,50
UCkeUpxO_VbdfHC3295IBHxQ,57,4.0,False,4
UCfBntCUQxrvKhVed-SjiJ9Q,355873,3110.0,False,25
UCnZG10_h-Ty9anHzRw7kCdg,575,2.0,False,2
UC4e7ESAtaybfh404m8DGURQ,17101,39.0,False,1
UCoXNgPVL-4FF5DCLgSNMLzQ,597000,3150.0,False,54
UC3yMh0HFU4Uc70voEPbHVGA,445158,3710.0,False,52
UCPgRfMZM-Vj6QyfSdPY9Tbg,990785,7580.0,False,72
UCTsIKTpLU7vkEJh0xKClQFg,336311,1010.0,False,43
UCIKhCL7jLeCsq5LdumC4khA,168956,1320.0,False,730
UCqgMroMhYkPraH2rt0SN6IQ,89034,1010.0,False,65
UCTbg2IMNbz37tZGnOz5XTgQ,883314,6980.0,False,50
UCFzriCEBPxjYf57hQqnqa8Q,249232,981.0,False,28
UCTu2UDEW27-2m3FxHv-FFDA,168490,421.0,False,49
UCQzSssnxjPjmC4lAwBTb42g,18797,398.0,False,13
UCIwhqbGkOIxHsO8tn2ZhqNA,38902,214.0,False,17
UCveXZZp7ljOAKziQ53D7CsA,214831,559.0,False,39
UC5khSOlE1KZ7GAjzZeJCcpQ,369129,9090.0,False,65
UCHotWvGMoyUmNkdU96-ZCsg,1631205,3920.0,False,29
UCQPemR-c0m4KoT3RCQqzGcA,136179,1070.0,False,12
UCzCtsv5FMOwSILdwYMgiBFQ,160739,3220.0,False,77
